complete_response	user_id	video_id	session_id	user_role	user_region	video_region	category	audio_id	tags	prior_category_rate	prior_category_count	prior_overall_rate	prior_overall_count	prior_region_rate	prior_region_count	duration_s	same_region
1	91d9952e-173d-4763-a213-be72ff33d6a8	e30d95ac-5900-41a2-8e6f-fa5a722cef3e	sim-91d9952e-173d-4763-a213-be72ff33d6a8-2	creator	Argentina	Argentina	historia	audio-historia-1	historia|laboratorio|corto|veta|argentina	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	15	1
0	91d9952e-173d-4763-a213-be72ff33d6a8	4a3a3dce-a4ba-4c1a-86b2-472a06d8886b	sim-91d9952e-173d-4763-a213-be72ff33d6a8-2	creator	Argentina	Chile	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|chile	0.5	0	0.666667	2.19722	0.4	0.693147	15	0
1	91d9952e-173d-4763-a213-be72ff33d6a8	c7f74f95-5b8a-4aeb-ad79-d710f98464ac	sim-91d9952e-173d-4763-a213-be72ff33d6a8-2	creator	Argentina	Argentina	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|argentina	0.6	0.693147	0.666667	2.19722	0.8	1.94591	15	1
1	91d9952e-173d-4763-a213-be72ff33d6a8	e936b610-23a9-452a-aa34-fcf30919c8ff	sim-91d9952e-173d-4763-a213-be72ff33d6a8-3	creator	Argentina	Argentina	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|argentina	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	15	1
0	91d9952e-173d-4763-a213-be72ff33d6a8	4af7be52-0a56-4fd6-8fd9-563a26e917c7	sim-91d9952e-173d-4763-a213-be72ff33d6a8-3	creator	Argentina	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|peru	0.666667	1.09861	0.6875	2.56495	0.4	0.693147	15	0
1	91d9952e-173d-4763-a213-be72ff33d6a8	d0c26e32-0e31-49b1-9267-d9b5e2790c88	sim-91d9952e-173d-4763-a213-be72ff33d6a8-3	creator	Argentina	Argentina	deporte	audio-deporte-1	deporte|laboratorio|corto|veta|argentina	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	15	1
1	91d9952e-173d-4763-a213-be72ff33d6a8	c7f74f95-5b8a-4aeb-ad79-d710f98464ac	sim-91d9952e-173d-4763-a213-be72ff33d6a8-3	creator	Argentina	Argentina	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|argentina	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	15	1
0	91d9952e-173d-4763-a213-be72ff33d6a8	4d626d20-9536-4c26-955e-b760d1e22bfb	sim-91d9952e-173d-4763-a213-be72ff33d6a8-4	creator	Argentina	Perú	arte	audio-arte-0	arte|laboratorio|corto|veta|peru	0.5	0	0.7	2.83321	0.333333	1.09861	15	0
1	91d9952e-173d-4763-a213-be72ff33d6a8	e0f4f265-1d64-4381-8dae-f3b7cba9d6a9	sim-91d9952e-173d-4763-a213-be72ff33d6a8-4	creator	Argentina	Argentina	musica	audio-musica-0	musica|laboratorio|corto|veta|argentina	0.666667	1.09861	0.7	2.83321	0.875	2.56495	15	1
1	91d9952e-173d-4763-a213-be72ff33d6a8	d0c26e32-0e31-49b1-9267-d9b5e2790c88	sim-91d9952e-173d-4763-a213-be72ff33d6a8-4	creator	Argentina	Argentina	deporte	audio-deporte-1	deporte|laboratorio|corto|veta|argentina	0.75	1.60944	0.7	2.83321	0.875	2.56495	15	1
1	91d9952e-173d-4763-a213-be72ff33d6a8	c7f74f95-5b8a-4aeb-ad79-d710f98464ac	sim-91d9952e-173d-4763-a213-be72ff33d6a8-4	creator	Argentina	Argentina	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|argentina	0.75	1.60944	0.7	2.83321	0.875	2.56495	15	1
1	c7014f26-b58a-422b-9abd-f812c970790f	d3c9eee3-5400-47c8-9a27-1c7d866dc3e2	sim-c7014f26-b58a-422b-9abd-f812c970790f-1	creator	Perú	Perú	salud	audio-salud-2	salud|laboratorio|corto	0.5	0	0.625	1.60944	0.714286	1.38629	21.8	1
1	c7014f26-b58a-422b-9abd-f812c970790f	0683bb7a-a1dc-44a4-875f-da7ff20d67fb	sim-c7014f26-b58a-422b-9abd-f812c970790f-1	creator	Perú	Perú	arte	audio-arte-0	arte|laboratorio|corto	0.6	0.693147	0.625	1.60944	0.714286	1.38629	14	1
1	c7014f26-b58a-422b-9abd-f812c970790f	5cac3c46-069c-4a13-9c14-b920d90bb17c	sim-c7014f26-b58a-422b-9abd-f812c970790f-1	creator	Perú	Perú	deporte	audio-deporte-1	deporte|laboratorio|corto	0.6	0.693147	0.625	1.60944	0.714286	1.38629	16.1	1
0	c7014f26-b58a-422b-9abd-f812c970790f	379dd966-7c95-4598-89e3-b612594a0edc	sim-c7014f26-b58a-422b-9abd-f812c970790f-1	creator	Perú	Argentina	arte	audio-arte-1	arte|laboratorio|corto|veta|argentina	0.6	0.693147	0.625	1.60944	0.5	0	15	0
1	c7014f26-b58a-422b-9abd-f812c970790f	f1ff5830-27da-4782-8a4d-69c1883248f9	sim-c7014f26-b58a-422b-9abd-f812c970790f-2	creator	Perú	Perú	musica	audio-musica-0	musica|laboratorio|corto	0.5	0	0.666667	2.19722	0.8	1.94591	20.3	1
1	c7014f26-b58a-422b-9abd-f812c970790f	d3c9eee3-5400-47c8-9a27-1c7d866dc3e2	sim-c7014f26-b58a-422b-9abd-f812c970790f-2	creator	Perú	Perú	salud	audio-salud-2	salud|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	21.8	1
1	c7014f26-b58a-422b-9abd-f812c970790f	0683bb7a-a1dc-44a4-875f-da7ff20d67fb	sim-c7014f26-b58a-422b-9abd-f812c970790f-2	creator	Perú	Perú	arte	audio-arte-0	arte|laboratorio|corto	0.571429	1.38629	0.666667	2.19722	0.8	1.94591	14	1
0	c7014f26-b58a-422b-9abd-f812c970790f	39a6b80b-138f-45c2-bf31-8076146a7073	sim-c7014f26-b58a-422b-9abd-f812c970790f-2	creator	Perú	México	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto|veta|mexico	0.5	0	0.666667	2.19722	0.4	0.693147	15	0
1	c7014f26-b58a-422b-9abd-f812c970790f	f1ff5830-27da-4782-8a4d-69c1883248f9	sim-c7014f26-b58a-422b-9abd-f812c970790f-3	creator	Perú	Perú	musica	audio-musica-0	musica|laboratorio|corto	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	20.3	1
1	c7014f26-b58a-422b-9abd-f812c970790f	d3c9eee3-5400-47c8-9a27-1c7d866dc3e2	sim-c7014f26-b58a-422b-9abd-f812c970790f-3	creator	Perú	Perú	salud	audio-salud-2	salud|laboratorio|corto	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	21.8	1
0	c7014f26-b58a-422b-9abd-f812c970790f	3a8d37f2-8c14-49c9-9871-913fcae99ef5	sim-c7014f26-b58a-422b-9abd-f812c970790f-3	creator	Perú	Chile	cine	audio-cine-0	cine|laboratorio|corto|veta|chile	0.5	0	0.6875	2.56495	0.5	0	15	0
1	c7014f26-b58a-422b-9abd-f812c970790f	0112dc0f-6d37-470d-b356-4ebdc5fa1e1e	sim-c7014f26-b58a-422b-9abd-f812c970790f-3	creator	Perú	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	17.6	1
1	c7014f26-b58a-422b-9abd-f812c970790f	f1ff5830-27da-4782-8a4d-69c1883248f9	sim-c7014f26-b58a-422b-9abd-f812c970790f-4	creator	Perú	Perú	musica	audio-musica-0	musica|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	20.3	1
0	c7014f26-b58a-422b-9abd-f812c970790f	4188a26d-b973-4391-bd78-92efa441ad5f	sim-c7014f26-b58a-422b-9abd-f812c970790f-4	creator	Perú	México	salud	audio-salud-1	salud|laboratorio|corto|veta|mexico	0.714286	1.38629	0.7	2.83321	0.333333	1.09861	15	0
1	c7014f26-b58a-422b-9abd-f812c970790f	5cac3c46-069c-4a13-9c14-b920d90bb17c	sim-c7014f26-b58a-422b-9abd-f812c970790f-4	creator	Perú	Perú	deporte	audio-deporte-1	deporte|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	16.1	1
1	c7014f26-b58a-422b-9abd-f812c970790f	0112dc0f-6d37-470d-b356-4ebdc5fa1e1e	sim-c7014f26-b58a-422b-9abd-f812c970790f-4	creator	Perú	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	17.6	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	63ae657b-409e-4c20-8c6c-b1a3e90647f2	sim-f70ced0d-a47a-4898-9d04-9474d972e475-1	viewer	México	México	musica	audio-musica-1	musica|laboratorio|corto|veta|mexico	0.5	0	0.625	1.60944	0.714286	1.38629	15	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	638e4a6d-5a5c-4476-8980-093be0af0173	sim-f70ced0d-a47a-4898-9d04-9474d972e475-1	viewer	México	México	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|mexico	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	5e13ab55-8e50-4b90-bae1-32bb7ad402a9	sim-f70ced0d-a47a-4898-9d04-9474d972e475-1	viewer	México	México	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto|veta|mexico	0.571429	1.38629	0.625	1.60944	0.714286	1.38629	15	1
0	f70ced0d-a47a-4898-9d04-9474d972e475	4a3a3dce-a4ba-4c1a-86b2-472a06d8886b	sim-f70ced0d-a47a-4898-9d04-9474d972e475-1	viewer	México	Chile	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|chile	0.6	0.693147	0.625	1.60944	0.4	0.693147	15	0
1	f70ced0d-a47a-4898-9d04-9474d972e475	64d963e5-a7f3-4ada-9c2e-298605b97c24	sim-f70ced0d-a47a-4898-9d04-9474d972e475-2	viewer	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|mexico	0.5	0	0.666667	2.19722	0.8	1.94591	15	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	63ae657b-409e-4c20-8c6c-b1a3e90647f2	sim-f70ced0d-a47a-4898-9d04-9474d972e475-2	viewer	México	México	musica	audio-musica-1	musica|laboratorio|corto|veta|mexico	0.6	0.693147	0.666667	2.19722	0.8	1.94591	15	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	638e4a6d-5a5c-4476-8980-093be0af0173	sim-f70ced0d-a47a-4898-9d04-9474d972e475-2	viewer	México	México	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|mexico	0.571429	1.38629	0.666667	2.19722	0.8	1.94591	15	1
0	f70ced0d-a47a-4898-9d04-9474d972e475	4af7be52-0a56-4fd6-8fd9-563a26e917c7	sim-f70ced0d-a47a-4898-9d04-9474d972e475-2	viewer	México	Perú	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|peru	0.5	0	0.666667	2.19722	0.5	0	15	0
1	f70ced0d-a47a-4898-9d04-9474d972e475	984d2ec5-5d09-412e-9dd8-bec4d23232b0	sim-f70ced0d-a47a-4898-9d04-9474d972e475-3	viewer	México	México	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|mexico	0.5	0	0.6875	2.56495	0.846154	2.30259	15	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	64d963e5-a7f3-4ada-9c2e-298605b97c24	sim-f70ced0d-a47a-4898-9d04-9474d972e475-3	viewer	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|mexico	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	15	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	63ae657b-409e-4c20-8c6c-b1a3e90647f2	sim-f70ced0d-a47a-4898-9d04-9474d972e475-3	viewer	México	México	musica	audio-musica-1	musica|laboratorio|corto|veta|mexico	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	15	1
0	f70ced0d-a47a-4898-9d04-9474d972e475	4d626d20-9536-4c26-955e-b760d1e22bfb	sim-f70ced0d-a47a-4898-9d04-9474d972e475-3	viewer	México	Perú	arte	audio-arte-0	arte|laboratorio|corto|veta|peru	0.5	0	0.6875	2.56495	0.4	0.693147	15	0
1	f70ced0d-a47a-4898-9d04-9474d972e475	984d2ec5-5d09-412e-9dd8-bec4d23232b0	sim-f70ced0d-a47a-4898-9d04-9474d972e475-4	viewer	México	México	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|mexico	0.6	0.693147	0.7	2.83321	0.875	2.56495	15	1
1	f70ced0d-a47a-4898-9d04-9474d972e475	64d963e5-a7f3-4ada-9c2e-298605b97c24	sim-f70ced0d-a47a-4898-9d04-9474d972e475-4	viewer	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|mexico	0.666667	1.09861	0.7	2.83321	0.875	2.56495	15	1
0	f70ced0d-a47a-4898-9d04-9474d972e475	56699fdb-d88b-49bf-af4b-1cf30357d763	sim-f70ced0d-a47a-4898-9d04-9474d972e475-4	viewer	México	Colombia	deporte	audio-deporte-1	deporte|laboratorio|corto|veta|colombia	0.5	0	0.7	2.83321	0.5	0	15	0
1	f70ced0d-a47a-4898-9d04-9474d972e475	5e13ab55-8e50-4b90-bae1-32bb7ad402a9	sim-f70ced0d-a47a-4898-9d04-9474d972e475-4	viewer	México	México	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto|veta|mexico	0.625	1.60944	0.7	2.83321	0.875	2.56495	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	cf13c959-4d81-41f6-8ca3-341cb856c395	sim-2fc60287-40b6-45e0-910a-aa940877799f-1	creator	Colombia	Colombia	ciencia	audio-ciencia-1	ciencia|laboratorio|corto|veta|colombia	0.4	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	c9d40e23-1680-4a39-8755-3d2b1aab76db	sim-2fc60287-40b6-45e0-910a-aa940877799f-1	creator	Colombia	Colombia	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|colombia	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
0	2fc60287-40b6-45e0-910a-aa940877799f	4440f786-627e-4f68-925b-4a41bc2f911e	sim-2fc60287-40b6-45e0-910a-aa940877799f-1	creator	Colombia	Argentina	cocina	audio-cocina-1	cocina|laboratorio|corto|veta|argentina	0.5	0	0.625	1.60944	0.4	0.693147	15	0
1	2fc60287-40b6-45e0-910a-aa940877799f	926c823d-ad1e-4098-b1f7-304eef2dd3f2	sim-2fc60287-40b6-45e0-910a-aa940877799f-1	creator	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|colombia	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	cfef1be4-c98c-429c-9687-b3bd7d67c3d7	sim-2fc60287-40b6-45e0-910a-aa940877799f-2	creator	Colombia	Colombia	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|colombia	0.5	0	0.666667	2.19722	0.8	1.94591	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	cf13c959-4d81-41f6-8ca3-341cb856c395	sim-2fc60287-40b6-45e0-910a-aa940877799f-2	creator	Colombia	Colombia	ciencia	audio-ciencia-1	ciencia|laboratorio|corto|veta|colombia	0.5	1.09861	0.666667	2.19722	0.8	1.94591	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	c9d40e23-1680-4a39-8755-3d2b1aab76db	sim-2fc60287-40b6-45e0-910a-aa940877799f-2	creator	Colombia	Colombia	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|colombia	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	15	1
0	2fc60287-40b6-45e0-910a-aa940877799f	449cfac6-e446-4f38-b273-89c458d18f60	sim-2fc60287-40b6-45e0-910a-aa940877799f-2	creator	Colombia	Perú	cocina	audio-cocina-1	cocina|laboratorio|corto|veta|peru	0.4	0.693147	0.666667	2.19722	0.5	0	15	0
1	2fc60287-40b6-45e0-910a-aa940877799f	db148396-d906-448a-954a-09017cbaaeac	sim-2fc60287-40b6-45e0-910a-aa940877799f-3	creator	Colombia	Colombia	baile	audio-baile-0	baile|laboratorio|corto|veta|colombia	0.5	0	0.6875	2.56495	0.846154	2.30259	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	cfef1be4-c98c-429c-9687-b3bd7d67c3d7	sim-2fc60287-40b6-45e0-910a-aa940877799f-3	creator	Colombia	Colombia	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|colombia	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	cf13c959-4d81-41f6-8ca3-341cb856c395	sim-2fc60287-40b6-45e0-910a-aa940877799f-3	creator	Colombia	Colombia	ciencia	audio-ciencia-1	ciencia|laboratorio|corto|veta|colombia	0.571429	1.38629	0.6875	2.56495	0.846154	2.30259	15	1
0	2fc60287-40b6-45e0-910a-aa940877799f	45a61f2e-59d9-4751-89f6-9955a64507d4	sim-2fc60287-40b6-45e0-910a-aa940877799f-3	creator	Colombia	Argentina	idiomas	audio-idiomas-1	idiomas|laboratorio|corto|veta|argentina	0.5	0	0.6875	2.56495	0.333333	1.09861	15	0
1	2fc60287-40b6-45e0-910a-aa940877799f	dfc2200a-b089-45c0-9f00-504dbaa2068c	sim-2fc60287-40b6-45e0-910a-aa940877799f-4	creator	Colombia	Colombia	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|colombia	0.666667	1.09861	0.7	2.83321	0.875	2.56495	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	db148396-d906-448a-954a-09017cbaaeac	sim-2fc60287-40b6-45e0-910a-aa940877799f-4	creator	Colombia	Colombia	baile	audio-baile-0	baile|laboratorio|corto|veta|colombia	0.6	0.693147	0.7	2.83321	0.875	2.56495	15	1
1	2fc60287-40b6-45e0-910a-aa940877799f	cfef1be4-c98c-429c-9687-b3bd7d67c3d7	sim-2fc60287-40b6-45e0-910a-aa940877799f-4	creator	Colombia	Colombia	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|colombia	0.666667	1.09861	0.7	2.83321	0.875	2.56495	15	1
0	2fc60287-40b6-45e0-910a-aa940877799f	4718fa95-f1ae-41fb-a6ec-e7791da58a0b	sim-2fc60287-40b6-45e0-910a-aa940877799f-4	creator	Colombia	Argentina	baile	audio-baile-0	baile|laboratorio|corto|veta|argentina	0.6	0.693147	0.7	2.83321	0.285714	1.38629	15	0
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	e985be2c-b0e3-43bb-84ae-6dae64aeceb4	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-1	creator	Chile	Chile	cocina	audio-cocina-1	cocina|laboratorio|corto	0.5	0	0.625	1.60944	0.714286	1.38629	15.7	1
0	ccb318f0-a2d0-4950-a433-c8791a1824b8	2f3f95db-d3c3-43cf-a6b1-88cbbbd946c2	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-1	creator	Chile	Colombia	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|colombia	0.6	0.693147	0.625	1.60944	0.5	0	15	0
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	edeb7590-11b1-4955-8d91-431118f3001c	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-1	creator	Chile	Chile	historia	audio-historia-0	historia|laboratorio|corto|veta|chile	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	e7ee40d4-2f9c-4559-96bb-617bf117fd3e	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-1	creator	Chile	Chile	musica	audio-musica-0	musica|laboratorio|corto|veta|chile	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	13fb1b67-82f1-4cb8-b386-958253861e05	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-2	creator	Chile	Chile	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.5	1.09861	0.666667	2.19722	0.8	1.94591	19.9	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	e985be2c-b0e3-43bb-84ae-6dae64aeceb4	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-2	creator	Chile	Chile	cocina	audio-cocina-1	cocina|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	15.7	1
0	ccb318f0-a2d0-4950-a433-c8791a1824b8	30a0c229-9b1d-430f-9642-a77c23062aed	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-2	creator	Chile	México	arte	audio-arte-1	arte|laboratorio|corto|veta|mexico	0.5	0	0.666667	2.19722	0.5	0	15	0
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	edeb7590-11b1-4955-8d91-431118f3001c	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-2	creator	Chile	Chile	historia	audio-historia-0	historia|laboratorio|corto|veta|chile	0.666667	1.09861	0.666667	2.19722	0.8	1.94591	15	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	6bf60a41-7ec3-4941-9db6-73c5e2dc1213	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-3	creator	Chile	Chile	manualidades	audio-manualidades-2	manualidades|laboratorio|corto	0.5	0	0.6875	2.56495	0.846154	2.30259	21.4	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	13fb1b67-82f1-4cb8-b386-958253861e05	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-3	creator	Chile	Chile	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.571429	1.38629	0.6875	2.56495	0.846154	2.30259	19.9	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	e985be2c-b0e3-43bb-84ae-6dae64aeceb4	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-3	creator	Chile	Chile	cocina	audio-cocina-1	cocina|laboratorio|corto	0.666667	1.09861	0.6875	2.56495	0.846154	2.30259	15.7	1
0	ccb318f0-a2d0-4950-a433-c8791a1824b8	312283e2-a785-490e-8d62-88cc70a3f28b	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-3	creator	Chile	Argentina	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|argentina	0.5	0	0.6875	2.56495	0.5	0	15	0
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	b6180ff0-e20b-4c0c-a80c-5ec6c1a23201	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-4	creator	Chile	Chile	cine	audio-cine-0	cine|laboratorio|corto	0.5	0	0.7	2.83321	0.875	2.56495	17.2	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	6bf60a41-7ec3-4941-9db6-73c5e2dc1213	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-4	creator	Chile	Chile	manualidades	audio-manualidades-2	manualidades|laboratorio|corto	0.6	0.693147	0.7	2.83321	0.875	2.56495	21.4	1
1	ccb318f0-a2d0-4950-a433-c8791a1824b8	13fb1b67-82f1-4cb8-b386-958253861e05	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-4	creator	Chile	Chile	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.625	1.60944	0.7	2.83321	0.875	2.56495	19.9	1
0	ccb318f0-a2d0-4950-a433-c8791a1824b8	32d4719f-9b86-4a32-b232-3487a48ed644	sim-ccb318f0-a2d0-4950-a433-c8791a1824b8-4	creator	Chile	Perú	salud	audio-salud-0	salud|laboratorio|corto|veta|peru	0.5	0	0.7	2.83321	0.4	0.693147	15	0
0	09cb411e-252c-409a-ba3c-0a1f626c9391	3a8d37f2-8c14-49c9-9871-913fcae99ef5	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-1	creator	Argentina	Chile	cine	audio-cine-0	cine|laboratorio|corto|veta|chile	0.6	0.693147	0.625	1.60944	0.5	0	15	0
1	09cb411e-252c-409a-ba3c-0a1f626c9391	9688b116-9a7b-4272-a05b-da119b1fe236	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-1	creator	Argentina	Argentina	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|argentina	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	09cb411e-252c-409a-ba3c-0a1f626c9391	91685748-6476-4d7b-b082-0c8d4991e164	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-1	creator	Argentina	Argentina	cine	audio-cine-0	cine|laboratorio|corto|veta|argentina	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	09cb411e-252c-409a-ba3c-0a1f626c9391	880c3acf-e5a5-47df-9419-22c1c66c6e50	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-1	creator	Argentina	Argentina	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto|veta|argentina	0.6	0.693147	0.625	1.60944	0.714286	1.38629	15	1
1	09cb411e-252c-409a-ba3c-0a1f626c9391	c7f74f95-5b8a-4aeb-ad79-d710f98464ac	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-2	creator	Argentina	Argentina	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|argentina	0.5	0	0.666667	2.19722	0.8	1.94591	15	1
0	09cb411e-252c-409a-ba3c-0a1f626c9391	4188a26d-b973-4391-bd78-92efa441ad5f	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-2	creator	Argentina	México	salud	audio-salud-1	salud|laboratorio|corto|veta|mexico	0.5	0	0.666667	2.19722	0.4	0.693147	15	0
1	09cb411e-252c-409a-ba3c-0a1f626c9391	9688b116-9a7b-4272-a05b-da119b1fe236	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-2	creator	Argentina	Argentina	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|argentina	0.714286	1.38629	0.666667	2.19722	0.8	1.94591	15	1
1	09cb411e-252c-409a-ba3c-0a1f626c9391	91685748-6476-4d7b-b082-0c8d4991e164	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-2	creator	Argentina	Argentina	cine	audio-cine-0	cine|laboratorio|corto|veta|argentina	0.571429	1.38629	0.666667	2.19722	0.8	1.94591	15	1
1	09cb411e-252c-409a-ba3c-0a1f626c9391	d0c26e32-0e31-49b1-9267-d9b5e2790c88	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-3	creator	Argentina	Argentina	deporte	audio-deporte-1	deporte|laboratorio|corto|veta|argentina	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	15	1
1	09cb411e-252c-409a-ba3c-0a1f626c9391	c7f74f95-5b8a-4aeb-ad79-d710f98464ac	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-3	creator	Argentina	Argentina	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|argentina	0.6	0.693147	0.6875	2.56495	0.846154	2.30259	15	1
0	09cb411e-252c-409a-ba3c-0a1f626c9391	426d4871-1efd-4592-be55-8ccc82dc4a01	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-3	creator	Argentina	Perú	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|peru	0.6	0.693147	0.6875	2.56495	0.5	0	15	0
1	09cb411e-252c-409a-ba3c-0a1f626c9391	9688b116-9a7b-4272-a05b-da119b1fe236	sim-09cb411e-252c-409a-ba3c-0a1f626c9391-3	creator	Argentina	Argentina	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|argentina	0.75	1.60944	0.6875	2.56495	0.846154	2.30259	15	1
